Campaign_ID,Platform,Budget,Impressions,Clicks,Engagement,Leads,Conversions,Revenue,Audience,Location,Campaign_Duration_Days,Objective,CTR,Conversion_Rate,CPC,ROI
CAMP_1725,Facebook,35076.82,206359,5972,7545,270,191,193976.86,35-44,Delhi,10,Sales,2.89,3.2,5.87,453.01
CAMP_1726,Google Ads,68766.05,227582,15452,21352,1103,427,1290763.3,35-44,Bangalore,10,Website Traffic,6.79,2.76,4.45,1777.04
CAMP_1727,Instagram,7987.37,47216,1182,2843,54,32,68779.68,18-24,Delhi,3,Lead Generation,2.5,2.71,6.76,761.11
CAMP_1728,LinkedIn,74017.19,148562,2296,5385,108,64,102802.81,55+,Coimbatore,4,Brand Awareness,1.55,2.79,32.24,38.89
CAMP_1729,YouTube,84399.39,346761,5537,8004,129,65,220988.49,35-44,Coimbatore,14,Sales,1.6,1.17,15.24,161.84
CAMP_1730,Facebook,44440.54,302596,9125,11810,312,254,474140.3,25-34,Coimbatore,17,Lead Generation,3.02,2.78,4.87,966.91
CAMP_1731,Instagram,77663.49,401946,15412,32765,1021,502,2101486.54,45-54,Hyderabad,6,Lead Generation,3.83,3.26,5.04,2605.89
CAMP_1732,Facebook,21588.04,151524,3158,7002,104,51,100627.32,25-34,Bangalore,30,Sales,2.08,1.61,6.84,366.13
CAMP_1733,Instagram,35614.74,193444,6289,8908,278,130,376824.52,45-54,Coimbatore,27,Lead Generation,3.25,2.07,5.66,958.06
CAMP_1734,Instagram,97558.97,558682,21189,41484,902,381,1478258.58,35-44,Coimbatore,5,Sales,3.79,1.8,4.6,1415.25
CAMP_1735,Google Ads,98701.18,316739,19881,33586,1088,579,1359275.46,18-24,Delhi,16,Sales,6.28,2.91,4.96,1277.16
CAMP_1736,YouTube,53697.48,230128,5505,14809,219,151,586358.47,25-34,Delhi,24,Sales,2.39,2.74,9.75,991.97
CAMP_1737,Instagram,93755.63,578804,14555,22571,951,686,2404640.62,25-34,Coimbatore,25,Brand Awareness,2.51,4.71,6.44,2464.8
CAMP_1738,Google Ads,54659.41,167012,10458,24819,479,362,1525872.51,25-34,Chennai,10,Sales,6.26,3.46,5.23,2691.6
CAMP_1739,Instagram,32700.87,182526,5645,11454,281,126,261198.56,45-54,Hyderabad,15,Website Traffic,3.09,2.23,5.79,698.75
CAMP_1740,Instagram,30355.43,141899,5415,6598,248,91,116307.19,35-44,Delhi,25,Lead Generation,3.82,1.68,5.61,283.15
CAMP_1741,YouTube,93303.04,378763,8597,17428,389,326,798458.17,25-34,Chennai,21,Brand Awareness,2.27,3.79,10.85,755.77
CAMP_1742,Facebook,21382.41,145690,3481,4731,130,46,171530.71,25-34,Hyderabad,24,Lead Generation,2.39,1.32,6.14,702.2
CAMP_1743,YouTube,60065.08,272902,6019,13570,188,156,393364.36,18-24,Coimbatore,7,Brand Awareness,2.21,2.59,9.98,554.9
CAMP_1744,Google Ads,57774.88,172089,10859,22856,561,429,790714.16,18-24,Bangalore,15,Website Traffic,6.31,3.95,5.32,1268.61
CAMP_1745,Instagram,75264.06,399084,11607,14122,438,353,352778.12,35-44,Mumbai,30,Brand Awareness,2.91,3.04,6.48,368.72
CAMP_1746,Instagram,52428.08,304050,9955,15206,260,141,285790.88,35-44,Mumbai,28,Brand Awareness,3.27,1.42,5.27,445.11
CAMP_1747,Google Ads,30867.14,106186,4435,10830,235,105,364158.06,55+,Coimbatore,22,Brand Awareness,4.18,2.37,6.96,1079.76
CAMP_1748,Google Ads,21092.67,62952,3805,6245,360,235,336381.24,18-24,Delhi,3,Lead Generation,6.04,6.18,5.54,1494.78
CAMP_1749,YouTube,63977.79,316303,6575,13142,201,145,308439.04,55+,Chennai,18,Sales,2.08,2.21,9.73,382.1
CAMP_1750,Google Ads,73304.12,226142,14484,24611,1339,556,540895.29,45-54,Bangalore,25,Lead Generation,6.4,3.84,5.06,637.88
CAMP_1751,Facebook,59104.52,384199,11766,31467,739,553,1934569.86,55+,Hyderabad,26,Sales,3.06,4.7,5.02,3173.13
CAMP_1752,Google Ads,75143.37,201477,10269,21139,688,313,1274053.66,25-34,Coimbatore,4,Lead Generation,5.1,3.05,7.32,1595.5
CAMP_1753,Google Ads,18444.51,50244,2342,5419,155,92,271096.58,55+,Bangalore,9,Website Traffic,4.66,3.93,7.88,1369.8
CAMP_1754,Google Ads,88834.67,295821,13118,17494,731,569,565096.42,35-44,Bangalore,8,Website Traffic,4.43,4.34,6.77,536.12
CAMP_1755,LinkedIn,60327.57,137010,2241,2834,160,71,119525.03,45-54,Delhi,7,Brand Awareness,1.64,3.17,26.92,98.13
CAMP_1756,YouTube,17050.17,80004,1948,3146,79,37,91704.09,25-34,Hyderabad,6,Website Traffic,2.43,1.9,8.75,437.85
CAMP_1757,LinkedIn,48882.89,99254,1222,2071,73,28,84428.19,55+,Bangalore,4,Brand Awareness,1.23,2.29,40.0,72.72
CAMP_1758,Instagram,85255.22,457641,11914,27406,370,157,421795.39,45-54,Delhi,12,Sales,2.6,1.32,7.16,394.74
CAMP_1759,Google Ads,90268.41,244351,15517,32750,1368,579,2430131.19,45-54,Chennai,24,Website Traffic,6.35,3.73,5.82,2592.12
CAMP_1760,Facebook,30141.7,175614,6093,10963,234,106,453583.62,25-34,Delhi,7,Sales,3.47,1.74,4.95,1404.84
CAMP_1761,Instagram,72570.25,402431,10599,23812,576,284,365152.68,55+,Chennai,20,Lead Generation,2.63,2.68,6.85,403.17
CAMP_1762,YouTube,14498.6,67631,1153,1685,31,23,32158.76,45-54,Chennai,12,Sales,1.7,1.99,12.57,121.81
CAMP_1763,Google Ads,8186.86,24125,1663,2165,161,130,284569.7,45-54,Bangalore,25,Lead Generation,6.89,7.82,4.92,3375.93
CAMP_1764,Instagram,58237.9,337836,10570,27135,785,434,1048737.38,18-24,Delhi,24,Sales,3.13,4.11,5.51,1700.78
CAMP_1765,Google Ads,71008.62,221222,10208,21460,865,358,1077522.75,45-54,Chennai,30,Sales,4.61,3.51,6.96,1417.45
CAMP_1766,Instagram,80599.74,439683,16715,37417,979,452,1664885.54,18-24,Hyderabad,17,Website Traffic,3.8,2.7,4.82,1965.62
CAMP_1767,Facebook,37320.54,234814,7171,12130,199,143,198593.21,55+,Bangalore,29,Sales,3.05,1.99,5.2,432.13
CAMP_1768,Instagram,5619.91,36466,1322,2373,58,40,151580.12,55+,Delhi,11,Website Traffic,3.63,3.03,4.25,2597.2
CAMP_1769,Instagram,50554.33,277240,7526,10023,434,362,1120788.9,55+,Delhi,13,Website Traffic,2.71,4.81,6.72,2117.0
CAMP_1770,Instagram,6506.09,38898,1329,3417,55,20,88623.68,35-44,Mumbai,28,Brand Awareness,3.42,1.5,4.9,1262.16
CAMP_1771,Instagram,13738.53,79661,3121,6704,161,117,379571.83,55+,Delhi,23,Brand Awareness,3.92,3.75,4.4,2662.83
CAMP_1772,YouTube,36035.46,160546,3760,5015,110,66,229543.34,45-54,Bangalore,27,Lead Generation,2.34,1.76,9.58,536.99
CAMP_1773,YouTube,46531.34,185274,4535,11280,208,167,267659.57,25-34,Hyderabad,27,Sales,2.45,3.68,10.26,475.22
CAMP_1774,LinkedIn,31549.6,66592,1501,2868,91,58,212738.38,18-24,Delhi,19,Lead Generation,2.25,3.86,21.02,574.3
CAMP_1775,YouTube,60277.2,275662,6235,15115,225,129,152911.21,35-44,Mumbai,23,Sales,2.26,2.07,9.67,153.68
CAMP_1776,Instagram,10258.23,56512,1624,1982,71,48,156648.46,55+,Bangalore,11,Brand Awareness,2.87,2.96,6.32,1427.05
CAMP_1777,Facebook,18735.07,129240,4190,5221,233,179,196911.18,55+,Chennai,25,Brand Awareness,3.24,4.27,4.47,951.03
CAMP_1778,Instagram,71049.55,371558,9523,14030,325,160,210370.07,25-34,Coimbatore,18,Sales,2.56,1.68,7.46,196.09
CAMP_1779,Google Ads,18503.38,57144,3017,4639,197,80,103065.49,25-34,Coimbatore,8,Sales,5.28,2.65,6.13,457.01
CAMP_1780,YouTube,65778.64,311823,7241,17540,218,123,133939.94,35-44,Chennai,24,Brand Awareness,2.32,1.7,9.08,103.62
CAMP_1781,Google Ads,10195.04,31151,721,1680,53,24,49346.4,18-24,Delhi,13,Brand Awareness,2.31,3.33,14.14,384.02
CAMP_1782,LinkedIn,43701.32,104679,1970,4306,97,55,246381.79,55+,Coimbatore,25,Lead Generation,1.88,2.79,22.18,463.79
CAMP_1783,Instagram,21853.9,110847,3738,9778,194,164,353192.26,35-44,Coimbatore,19,Brand Awareness,3.37,4.39,5.85,1516.15
CAMP_1784,Facebook,15415.45,84633,1885,3007,99,63,229243.98,45-54,Chennai,6,Sales,2.23,3.34,8.18,1387.11
CAMP_1785,Facebook,58868.11,359495,10656,28207,524,365,502364.56,45-54,Delhi,17,Lead Generation,2.96,3.43,5.52,753.37
CAMP_1786,YouTube,93191.9,421192,9147,24287,315,217,550348.43,35-44,Delhi,3,Sales,2.17,2.37,10.19,490.55
CAMP_1787,Facebook,10204.77,64893,1828,3464,80,61,95551.44,55+,Chennai,24,Website Traffic,2.82,3.34,5.58,836.34
CAMP_1788,Facebook,45047.65,284666,9677,13074,602,495,787817.16,35-44,Delhi,22,Lead Generation,3.4,5.12,4.66,1648.85
CAMP_1789,Google Ads,72215.87,218301,13906,32853,1023,695,874924.47,55+,Delhi,3,Sales,6.37,5.0,5.19,1111.54
CAMP_1790,Instagram,48955.34,239164,8535,14843,303,178,437053.89,25-34,Bangalore,11,Brand Awareness,3.57,2.09,5.74,792.76
CAMP_1791,Google Ads,81617.11,252631,11333,28014,629,320,375016.23,35-44,Bangalore,14,Website Traffic,4.49,2.82,7.2,359.48
CAMP_1792,Facebook,22066.31,126448,3529,5159,164,87,363252.92,55+,Chennai,6,Sales,2.79,2.47,6.25,1546.19
CAMP_1793,Instagram,96161.45,537246,20857,43033,1069,553,1389379.96,35-44,Hyderabad,30,Lead Generation,3.88,2.65,4.61,1344.84
CAMP_1794,Facebook,41590.45,236899,6377,12836,412,211,826874.84,35-44,Coimbatore,24,Sales,2.69,3.31,6.52,1888.14
CAMP_1795,Google Ads,37449.12,120579,8487,11547,714,498,2204183.87,55+,Bangalore,15,Website Traffic,7.04,5.87,4.41,5785.81
CAMP_1796,Google Ads,88087.55,312004,19227,34250,2029,1306,4362046.59,55+,Coimbatore,9,Lead Generation,6.16,6.79,4.58,4851.94
CAMP_1797,Facebook,58567.37,344787,12625,16862,455,205,849814.94,18-24,Mumbai,10,Website Traffic,3.66,1.62,4.64,1351.0
CAMP_1798,Google Ads,54062.21,151846,6747,13113,392,327,453654.65,35-44,Chennai,30,Sales,4.44,4.85,8.01,739.13
CAMP_1799,Google Ads,74062.9,252638,13508,34427,1032,582,2262802.69,45-54,Hyderabad,15,Brand Awareness,5.35,4.31,5.48,2955.24
CAMP_1800,Google Ads,60084.25,214306,11659,19031,952,603,1131458.59,35-44,Mumbai,13,Brand Awareness,5.44,5.17,5.15,1783.12
CAMP_1801,LinkedIn,20438.99,40894,816,1978,38,27,70236.53,35-44,Mumbai,11,Sales,2.0,3.31,25.05,243.64
CAMP_1802,Facebook,69048.77,428395,10400,15532,261,171,551936.28,55+,Delhi,27,Sales,2.43,1.64,6.64,699.34
CAMP_1803,Instagram,17679.54,102044,2320,5285,136,69,286540.23,35-44,Mumbai,26,Sales,2.27,2.97,7.62,1520.74
CAMP_1804,Instagram,81556.48,443658,15164,40410,690,517,2160841.66,35-44,Chennai,18,Lead Generation,3.42,3.41,5.38,2549.5
CAMP_1805,Instagram,99024.98,473048,14139,24295,716,290,357154.88,45-54,Bangalore,12,Website Traffic,2.99,2.05,7.0,260.67
CAMP_1806,YouTube,40851.82,165295,3177,8389,108,69,152655.58,55+,Chennai,13,Website Traffic,1.92,2.17,12.86,273.68
CAMP_1807,Facebook,47251.81,265371,6504,13064,209,102,383053.94,35-44,Bangalore,14,Website Traffic,2.45,1.57,7.27,710.67
CAMP_1808,Google Ads,9411.2,26963,1516,2588,153,101,346567.84,25-34,Mumbai,30,Sales,5.62,6.66,6.21,3582.5
CAMP_1809,Google Ads,6304.65,19839,880,2318,68,31,30840.93,18-24,Mumbai,16,Website Traffic,4.44,3.52,7.16,389.18
CAMP_1810,Google Ads,92534.84,314566,16696,20891,923,679,1710809.66,45-54,Hyderabad,21,Sales,5.31,4.07,5.54,1748.83
CAMP_1811,Facebook,17219.29,95933,2285,2844,122,57,221462.74,35-44,Bangalore,14,Lead Generation,2.38,2.49,7.54,1186.13
CAMP_1812,YouTube,47348.98,201691,3771,8144,89,71,252452.14,25-34,Mumbai,20,Brand Awareness,1.87,1.88,12.56,433.17
CAMP_1813,Google Ads,82458.69,234802,13737,33996,1024,800,1906127.4,35-44,Delhi,23,Sales,5.85,5.82,6.0,2211.61
CAMP_1814,Google Ads,89485.28,286094,17580,42235,1281,680,2411674.43,35-44,Coimbatore,19,Sales,6.14,3.87,5.09,2595.05
CAMP_1815,Google Ads,54342.78,158655,8245,10942,834,453,1306614.42,55+,Hyderabad,5,Brand Awareness,5.2,5.49,6.59,2304.39
CAMP_1816,LinkedIn,58678.09,119852,2533,6891,188,132,552481.3,55+,Chennai,3,Brand Awareness,2.11,5.21,23.17,841.55
CAMP_1817,Instagram,68619.98,332515,8777,20406,308,122,367666.25,55+,Hyderabad,21,Lead Generation,2.64,1.39,7.82,435.8
CAMP_1818,YouTube,96331.33,485500,7406,20134,195,76,178040.87,25-34,Coimbatore,6,Website Traffic,1.53,1.03,13.01,84.82
CAMP_1819,Facebook,62253.65,457239,9723,16787,420,176,705146.51,35-44,Bangalore,25,Sales,2.13,1.81,6.4,1032.7
CAMP_1820,Instagram,58150.15,325232,8393,19390,426,269,290392.99,18-24,Chennai,30,Website Traffic,2.58,3.21,6.93,399.38
CAMP_1821,Google Ads,6380.74,22310,937,2414,62,26,107687.8,45-54,Chennai,18,Sales,4.2,2.77,6.81,1587.7
CAMP_1822,Google Ads,12690.22,37858,2840,5137,170,83,282768.43,55+,Bangalore,14,Lead Generation,7.5,2.92,4.47,2128.24
CAMP_1823,Facebook,59831.3,373919,7548,20710,498,335,1435870.67,55+,Hyderabad,23,Brand Awareness,2.02,4.44,7.93,2299.87
CAMP_1824,YouTube,93942.84,449261,11026,17906,581,208,374778.05,35-44,Mumbai,23,Lead Generation,2.45,1.89,8.52,298.94
CAMP_1825,Facebook,87335.68,513020,14300,24381,879,387,1316464.45,35-44,Hyderabad,15,Brand Awareness,2.79,2.71,6.11,1407.36
CAMP_1826,Facebook,98345.0,606816,17678,47245,414,337,1285340.84,25-34,Coimbatore,19,Website Traffic,2.91,1.91,5.56,1206.97
CAMP_1827,Google Ads,55144.23,168426,7753,21332,585,399,1367600.15,25-34,Delhi,10,Website Traffic,4.6,5.15,7.11,2380.04
CAMP_1828,LinkedIn,79853.44,183666,3500,5797,231,116,192235.35,55+,Mumbai,15,Lead Generation,1.91,3.31,22.82,140.74
CAMP_1829,YouTube,84838.03,387542,6800,9644,267,99,187320.12,35-44,Hyderabad,22,Brand Awareness,1.75,1.46,12.48,120.8
CAMP_1830,Instagram,66563.01,348275,12996,31379,453,291,855619.28,18-24,Delhi,28,Lead Generation,3.73,2.24,5.12,1185.43
CAMP_1831,LinkedIn,37181.24,80636,1714,4606,91,42,105348.69,45-54,Delhi,7,Brand Awareness,2.13,2.45,21.69,183.34
CAMP_1832,Facebook,49647.95,337972,9233,19954,560,465,1649086.17,35-44,Bangalore,20,Brand Awareness,2.73,5.04,5.38,3221.56
CAMP_1833,Facebook,86502.12,564377,15605,34569,783,543,1228937.2,35-44,Coimbatore,17,Website Traffic,2.76,3.48,5.54,1320.7
CAMP_1834,Facebook,33362.05,216217,6526,15798,366,306,1222203.74,25-34,Coimbatore,14,Website Traffic,3.02,4.69,5.11,3563.46
CAMP_1835,YouTube,92755.6,497710,11170,16140,334,259,635822.59,45-54,Coimbatore,19,Brand Awareness,2.24,2.32,8.3,585.48
CAMP_1836,Facebook,26831.6,152525,5058,13948,166,98,102326.56,55+,Mumbai,27,Brand Awareness,3.32,1.94,5.3,281.37
CAMP_1837,Google Ads,76204.06,251659,16322,29101,1389,951,915347.65,35-44,Chennai,17,Brand Awareness,6.49,5.83,4.67,1101.18
CAMP_1838,Instagram,64903.13,362154,11529,25424,428,324,1045960.55,55+,Mumbai,4,Website Traffic,3.18,2.81,5.63,1511.57
CAMP_1839,LinkedIn,76211.95,174018,2863,5582,230,147,418360.71,35-44,Hyderabad,8,Website Traffic,1.65,5.13,26.62,448.94
CAMP_1840,Google Ads,46548.02,147584,9303,18132,790,301,859018.1,55+,Delhi,19,Sales,6.3,3.24,5.0,1745.44
CAMP_1841,Instagram,93600.9,490822,15264,35480,979,573,2145330.6,45-54,Delhi,18,Brand Awareness,3.11,3.75,6.13,2192.0
CAMP_1842,Instagram,65084.86,331642,10830,30232,517,215,484307.46,25-34,Chennai,19,Sales,3.27,1.99,6.01,644.12
CAMP_1843,Instagram,32388.1,179931,6307,14219,236,167,748762.73,45-54,Hyderabad,27,Brand Awareness,3.51,2.65,5.14,2211.85
CAMP_1844,Facebook,65653.23,384657,12662,31281,537,371,1596750.0,18-24,Chennai,22,Website Traffic,3.29,2.93,5.19,2332.1
CAMP_1845,LinkedIn,32247.5,69542,1311,1631,51,43,40706.48,25-34,Delhi,11,Sales,1.89,3.28,24.6,26.23
CAMP_1846,Google Ads,32895.08,109361,5379,13430,344,229,944550.34,45-54,Mumbai,29,Sales,4.92,4.26,6.12,2771.4
CAMP_1847,Google Ads,42961.86,121079,8813,14805,397,298,998293.66,18-24,Coimbatore,7,Lead Generation,7.28,3.38,4.87,2223.67
CAMP_1848,Google Ads,85980.89,264569,18560,26035,1989,963,2607346.78,35-44,Delhi,25,Brand Awareness,7.02,5.19,4.63,2932.47
CAMP_1849,YouTube,52528.3,258908,4441,6135,177,92,275805.96,35-44,Bangalore,3,Website Traffic,1.72,2.07,11.83,425.06
CAMP_1850,Facebook,69495.58,416724,9753,22313,643,520,2043956.98,55+,Coimbatore,8,Lead Generation,2.34,5.33,7.13,2841.13
CAMP_1851,Instagram,42236.94,262234,7204,20144,308,224,968516.55,25-34,Delhi,26,Lead Generation,2.75,3.11,5.86,2193.06
CAMP_1852,YouTube,30042.52,119615,2896,6562,141,96,280051.3,35-44,Mumbai,16,Brand Awareness,2.42,3.31,10.37,832.18
CAMP_1853,YouTube,95690.82,498267,13920,22547,460,219,340030.18,25-34,Chennai,19,Lead Generation,2.79,1.57,6.87,255.34
CAMP_1854,YouTube,62340.22,283772,5416,8261,166,116,371561.26,35-44,Coimbatore,27,Brand Awareness,1.91,2.14,11.51,496.02
CAMP_1855,LinkedIn,93725.38,186140,3453,7049,237,188,220785.0,55+,Mumbai,21,Lead Generation,1.86,5.44,27.14,135.57
CAMP_1856,Google Ads,24324.24,81080,3855,5027,240,112,356887.94,45-54,Hyderabad,3,Brand Awareness,4.75,2.91,6.31,1367.21
CAMP_1857,YouTube,18954.95,89128,2444,4494,101,71,270581.18,55+,Bangalore,3,Website Traffic,2.74,2.91,7.76,1327.5
CAMP_1858,Instagram,86303.18,532477,19569,44343,886,485,1053416.69,18-24,Coimbatore,15,Brand Awareness,3.68,2.48,4.41,1120.6
CAMP_1859,YouTube,69687.14,277835,4968,13653,193,79,91344.85,35-44,Chennai,16,Brand Awareness,1.79,1.59,14.03,31.08
CAMP_1860,Facebook,22724.96,129576,2255,4242,119,87,295105.22,18-24,Hyderabad,29,Sales,1.74,3.86,10.08,1198.6
CAMP_1861,YouTube,30589.17,147607,3679,5593,175,76,161240.35,18-24,Mumbai,8,Website Traffic,2.49,2.07,8.31,427.12
CAMP_1862,Facebook,81063.07,609981,15319,38417,460,219,393487.8,25-34,Bangalore,29,Website Traffic,2.51,1.43,5.29,385.41
CAMP_1863,Google Ads,48117.52,157287,9963,23819,452,335,1132653.2,35-44,Chennai,8,Website Traffic,6.33,3.36,4.83,2253.93
CAMP_1864,Facebook,68701.35,454462,13398,34507,962,694,3047014.83,18-24,Mumbai,3,Lead Generation,2.95,5.18,5.13,4335.16
CAMP_1865,LinkedIn,35243.44,73549,887,1369,41,20,71663.21,45-54,Mumbai,16,Sales,1.21,2.25,39.73,103.34
CAMP_1866,LinkedIn,41216.85,90261,1389,2566,42,34,90741.24,18-24,Coimbatore,5,Website Traffic,1.54,2.45,29.67,120.16
CAMP_1867,Google Ads,99117.69,294384,15159,41998,1541,705,2158596.21,45-54,Coimbatore,25,Lead Generation,5.15,4.65,6.54,2077.81
CAMP_1868,Google Ads,28523.62,92718,4479,6507,363,307,433546.65,25-34,Chennai,12,Lead Generation,4.83,6.85,6.37,1419.96
CAMP_1869,Google Ads,53113.36,178322,10013,22773,649,467,1787474.18,18-24,Delhi,21,Lead Generation,5.62,4.66,5.3,3265.39
CAMP_1870,Facebook,85218.22,540527,16228,25632,563,308,947242.31,55+,Delhi,21,Sales,3.0,1.9,5.25,1011.55
CAMP_1871,YouTube,27726.21,134048,3722,7445,93,39,170702.59,25-34,Mumbai,21,Lead Generation,2.78,1.05,7.45,515.67
CAMP_1872,Google Ads,44445.31,138572,8269,20514,574,293,1296859.06,45-54,Coimbatore,30,Sales,5.97,3.54,5.37,2817.88
CAMP_1873,Instagram,63433.67,389755,15820,31351,884,395,859722.28,25-34,Bangalore,25,Brand Awareness,4.06,2.5,4.01,1255.31
CAMP_1874,YouTube,50712.87,214625,4120,10254,215,142,633144.68,18-24,Bangalore,6,Lead Generation,1.92,3.45,12.31,1148.49
CAMP_1875,Facebook,48652.72,338524,11467,21582,559,295,1281657.21,35-44,Mumbai,22,Website Traffic,3.39,2.57,4.24,2534.3
CAMP_1876,Facebook,39438.42,232368,6060,16962,379,189,605441.67,35-44,Coimbatore,21,Lead Generation,2.61,3.12,6.51,1435.16
CAMP_1877,Facebook,60731.4,380069,8885,16858,373,272,571328.37,45-54,Chennai,12,Brand Awareness,2.34,3.06,6.84,840.75
CAMP_1878,Instagram,64315.41,323169,8556,12312,553,257,928290.37,45-54,Chennai,29,Brand Awareness,2.65,3.0,7.52,1343.34
CAMP_1879,Instagram,67062.51,387650,6506,11991,322,207,388425.98,35-44,Chennai,27,Lead Generation,1.68,3.18,10.31,479.2
CAMP_1880,Facebook,11684.97,73799,2384,5693,152,68,215385.79,45-54,Bangalore,4,Brand Awareness,3.23,2.85,4.9,1743.27
CAMP_1881,Facebook,64948.25,429913,9242,23629,303,214,211537.68,25-34,Coimbatore,6,Sales,2.15,2.32,7.03,225.7
CAMP_1882,YouTube,95557.53,374106,9848,19067,457,303,958358.11,55+,Coimbatore,26,Sales,2.63,3.08,9.7,902.91
CAMP_1883,Facebook,56393.69,356235,9662,20785,411,308,1332343.27,55+,Bangalore,8,Lead Generation,2.71,3.19,5.84,2262.58
CAMP_1884,YouTube,72950.37,342296,5176,13208,228,88,153693.32,25-34,Chennai,9,Sales,1.51,1.7,14.09,110.68
CAMP_1885,Google Ads,57889.57,166598,7319,18310,359,163,603335.72,55+,Chennai,18,Sales,4.39,2.23,7.91,942.22
CAMP_1886,Instagram,86200.36,499311,16526,37222,868,371,725796.49,18-24,Mumbai,9,Website Traffic,3.31,2.24,5.22,741.99
CAMP_1887,Google Ads,93310.39,238007,8661,21688,840,374,1289648.9,25-34,Delhi,20,Lead Generation,3.64,4.32,10.77,1282.11
CAMP_1888,Google Ads,22500.89,69597,4234,8982,403,162,554023.89,45-54,Hyderabad,22,Brand Awareness,6.08,3.83,5.31,2362.23
CAMP_1889,Facebook,46501.7,323477,6585,7951,316,199,311446.12,25-34,Delhi,28,Lead Generation,2.04,3.02,7.06,569.75
CAMP_1890,LinkedIn,42276.3,92922,1450,1836,83,54,164681.67,35-44,Coimbatore,28,Sales,1.56,3.72,29.16,289.54
CAMP_1891,Google Ads,43495.44,128104,7298,20199,564,435,1736958.58,45-54,Coimbatore,24,Website Traffic,5.7,5.96,5.96,3893.43
CAMP_1892,Instagram,16924.8,93540,3245,4647,203,113,257314.45,35-44,Coimbatore,21,Lead Generation,3.47,3.48,5.22,1420.34
CAMP_1893,YouTube,82293.49,377026,9054,16725,336,207,715598.38,45-54,Delhi,11,Lead Generation,2.4,2.29,9.09,769.57
CAMP_1894,Google Ads,8397.79,28125,1183,3187,69,58,193020.99,55+,Hyderabad,22,Sales,4.21,4.9,7.1,2198.47
CAMP_1895,Facebook,55181.53,348468,9215,13934,304,187,341658.43,25-34,Mumbai,12,Sales,2.64,2.03,5.99,519.15
CAMP_1896,Facebook,67878.45,450103,15082,38460,625,398,1674432.49,18-24,Delhi,15,Lead Generation,3.35,2.64,4.5,2366.81
CAMP_1897,Facebook,24709.6,155572,4114,10323,129,109,319222.14,45-54,Hyderabad,20,Sales,2.64,2.65,6.01,1191.9
CAMP_1898,Google Ads,91055.77,267492,15491,43036,1318,1116,2431823.78,45-54,Chennai,18,Sales,5.79,7.2,5.88,2570.7
CAMP_1899,Instagram,84662.17,417597,13754,22704,850,478,713027.89,35-44,Chennai,24,Sales,3.29,3.48,6.16,742.2
CAMP_1900,YouTube,49752.95,232874,6036,10288,247,165,429734.26,55+,Coimbatore,19,Sales,2.59,2.73,8.24,763.74
CAMP_1901,Facebook,44059.15,220929,5667,14987,144,85,299914.71,35-44,Bangalore,24,Sales,2.57,1.5,7.77,580.71
CAMP_1902,Google Ads,27473.95,73732,3041,4788,233,166,522087.43,35-44,Coimbatore,15,Website Traffic,4.12,5.46,9.03,1800.3
CAMP_1903,YouTube,74349.36,300154,5205,10809,124,102,358773.7,55+,Bangalore,14,Sales,1.73,1.96,14.28,382.55
CAMP_1904,Google Ads,17515.66,57866,3291,7674,188,95,356282.18,18-24,Hyderabad,12,Brand Awareness,5.69,2.89,5.32,1934.08
CAMP_1905,Facebook,69622.59,383280,7700,12590,372,283,703995.66,35-44,Chennai,3,Lead Generation,2.01,3.68,9.04,911.16
CAMP_1906,Google Ads,85033.41,275724,13679,36953,1273,862,2389979.7,35-44,Delhi,10,Website Traffic,4.96,6.3,6.22,2710.64
CAMP_1907,LinkedIn,26704.8,54445,993,2249,34,17,75669.03,45-54,Bangalore,23,Website Traffic,1.82,1.71,26.89,183.35
CAMP_1908,Instagram,87310.6,479375,13223,16865,581,435,1907468.49,55+,Hyderabad,24,Sales,2.76,3.29,6.6,2084.69
CAMP_1909,Instagram,8165.7,45138,1529,2167,90,51,122060.42,25-34,Chennai,20,Lead Generation,3.39,3.34,5.34,1394.79
CAMP_1910,Google Ads,91714.8,282907,17589,26476,1197,491,1653023.33,18-24,Delhi,4,Brand Awareness,6.22,2.79,5.21,1702.35
CAMP_1911,Instagram,16244.41,85578,2963,4717,156,132,245958.85,18-24,Bangalore,18,Sales,3.46,4.45,5.48,1414.11
CAMP_1912,YouTube,66347.12,263787,3996,9467,156,88,127574.58,55+,Coimbatore,14,Lead Generation,1.51,2.2,16.6,92.28
CAMP_1913,LinkedIn,28757.83,64043,1169,1569,122,76,278634.57,45-54,Coimbatore,11,Sales,1.83,6.5,24.6,868.9
CAMP_1914,Instagram,84472.48,490228,16132,28408,609,459,1133843.78,45-54,Coimbatore,5,Sales,3.29,2.85,5.24,1242.26
CAMP_1915,Instagram,53668.53,314359,9370,24907,298,247,379735.35,55+,Hyderabad,24,Sales,2.98,2.64,5.73,607.56
CAMP_1916,Facebook,17847.91,112279,3321,6943,128,101,366817.1,45-54,Coimbatore,28,Sales,2.96,3.04,5.37,1955.24
CAMP_1917,YouTube,59244.2,274841,6060,9846,289,177,742446.55,18-24,Mumbai,23,Sales,2.2,2.92,9.78,1153.2
CAMP_1918,Facebook,43748.85,256563,7066,19299,425,265,1128842.92,18-24,Chennai,30,Sales,2.75,3.75,6.19,2480.28
